Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Audio - Sound FX', 'Body models')",587,503,0.00416,0.003565,0.000248,0.007725
"('Related to horses', 'Quests')",379,843,0.002686,0.005975,0.000248,0.008661
"('Races - Modified', 'Non-Playable Resource')",595,301,0.004217,0.002133,5.7e-05,0.00635
"('Official', 'Armor - Shields')",244,1628,0.001729,0.011538,0.000283,0.013268
"('Chargen', 'Creatures - Rideable')",565,275,0.004004,0.001949,9.9e-05,0.005953
"('Armor - Shields', 'Utilities for Modders')",1628,478,0.011538,0.003388,0.000198,0.014926
"('Face models', 'User Interface')",771,594,0.005464,0.00421,7.8e-05,0.009674
"('Fair and balanced', 'Hair')",7082,398,0.050193,0.002821,0.000886,0.053014
"('Replacer', 'Sexy/Skimpy')",3268,1268,0.023162,0.008987,0.001205,0.032149
"('Faction: Companions', 'Items - Ingredients')",281,748,0.001992,0.005301,9.2e-05,0.007293
"('Faction: College of Winterhold', 'New textures')",221,4507,0.001566,0.031943,0.000305,0.033509
"('Solstheim', 'Spanish')",256,806,0.001814,0.005712,6.4e-05,0.007527
"('Faction: Thieves Guild', 'Tutorials for Players')",251,204,0.001779,0.001446,3.5e-05,0.003225
"('Magic - Enchantments', 'Weapons')",1012,3646,0.007172,0.025841,0.002863,0.033013
"('Guilds / Factions', 'Polish')",572,544,0.004054,0.003856,0.000149,0.00791
"('For female characters', 'Clothing')",4508,1782,0.03195,0.01263,0.005826,0.04458
"('Performance Optimization', 'Fair and balanced')",604,7082,0.004281,0.050193,0.001588,0.054474
"('Unrealistic', 'Tutorials for Modders')",1027,221,0.007279,0.001566,7.8e-05,0.008845
"('Czech', 'NPC Trainers')",195,264,0.001382,0.001871,2.1e-05,0.003253
"('Locations - Dungeons', 'Utilities for Modders')",764,478,0.005415,0.003388,0.00012,0.008803
"('Companion Friendly', 'Not Lore-Friendly')",3345,2051,0.023707,0.014536,0.001715,0.038244
"('Races - New', 'Scripted Events')",438,755,0.003104,0.005351,0.000347,0.008455
"('Companions', 'NPC Trainers')",2791,264,0.019781,0.001871,0.000872,0.021652
"('German', 'User Interface')",1083,594,0.007676,0.00421,0.00034,0.011886
"('Classes component', 'Sexy/Skimpy')",169,1268,0.001198,0.008987,7.8e-05,0.010185
"('For female characters', 'Races - Modified')",4508,595,0.03195,0.004217,0.000936,0.036167
"('Races - Modified', 'Items - Ingredients')",595,748,0.004217,0.005301,0.000255,0.009518
"('New Lands', 'Magic - Potions')",460,576,0.00326,0.004082,0.000369,0.007343
"('Audio - Voices', 'Utilities for Modders')",494,478,0.003501,0.003388,5.7e-05,0.006889
"('Classes component', 'Environment - Weather')",169,342,0.001198,0.002424,0.000106,0.003622
"('Face models', 'Locations - Player-Owned')",771,1952,0.005464,0.013835,0.000177,0.019299
"('For female characters', 'Magic - Potions')",4508,576,0.03195,0.004082,0.000617,0.036032
"('Faction: Companions', 'Japanese')",281,417,0.001992,0.002955,6.4e-05,0.004947
"('Faction: Companions', 'Utilities for Players')",281,947,0.001992,0.006712,5e-05,0.008703
"('Compilation', 'Sexy/Skimpy')",406,1268,0.002877,0.008987,0.000156,0.011864
"('For male characters', 'Dawnguard')",3578,1800,0.025359,0.012757,0.001644,0.038116
"('Nudity', 'Italian')",336,723,0.002381,0.005124,2.8e-05,0.007506
"('New textures', 'Spanish')",4507,806,0.031943,0.005712,0.000829,0.037655
"('Gameplay Effects/Changes', 'Translation')",3718,2103,0.026351,0.014905,0.000836,0.041256
"('Races - New', ""Modder's Resource"")",438,1367,0.003104,0.009689,0.000262,0.012793
"('French', 'Italian')",748,723,0.005301,0.005124,0.001871,0.010426
"('NPCs', 'Weapons')",3220,3646,0.022822,0.025841,0.003083,0.048662
"('Unbalanced', 'Races - Modified')",934,595,0.00662,0.004217,0.00017,0.010837
"('Faction: Companions', 'Replacer')",281,3268,0.001992,0.023162,0.00034,0.025153
"('Items - Apparatus', 'Weapons')",449,3646,0.003182,0.025841,0.001006,0.029023
"('Locations - Buildings', 'Locations - Player-Owned')",1693,1952,0.011999,0.013835,0.00589,0.025834
"('Clothing - Male', 'Creatures')",1051,1103,0.007449,0.007817,0.000546,0.015266
"('Companions', 'Nudity')",2791,336,0.019781,0.002381,0.000546,0.022162
"('Poses', 'Cheating')",122,997,0.000865,0.007066,7.8e-05,0.007931
"('Compilation', 'Faction: Companions')",406,281,0.002877,0.001992,0.000184,0.004869
"('Faction: Thieves Guild', 'Audio - Sound FX')",251,587,0.001779,0.00416,6.4e-05,0.005939
"('Scripted Events', 'German')",755,1083,0.005351,0.007676,0.000425,0.013027
"('New Lands', 'Weapons')",460,3646,0.00326,0.025841,0.000879,0.029101
"('Companions', 'Other languages')",2791,619,0.019781,0.004387,0.00034,0.024168
"('Quests', 'SKSE (Skyrim Script Extender)')",843,1199,0.005975,0.008498,0.000468,0.014473
"('Face models', 'Utilities for Players')",771,947,0.005464,0.006712,0.00022,0.012176
"('Scripted Events', 'Humor, Joke or Just for Fun')",755,1282,0.005351,0.009086,0.000454,0.014437
"('Environment - Weather', 'Face models')",342,771,0.002424,0.005464,0.000142,0.007888
"('Leveled Lists', 'NPCs')",516,3220,0.003657,0.022822,0.001162,0.026479
"('ENB Preset', 'Related to vampires')",76,680,0.000539,0.004819,1.4e-05,0.005358
"('Audio - Sound FX', 'Environment - Other')",587,1225,0.00416,0.008682,0.000489,0.012842
"('Related to MLP', 'Dragonborn')",4,1519,2.8e-05,0.010766,7e-06,0.010794
"('Sexy/Skimpy', 'Items - Leveled')",1268,494,0.008987,0.003501,0.000113,0.012488
"('Items - Clutter', 'User Interface')",1230,594,0.008718,0.00421,0.000283,0.012927
"('Poses', 'Body models')",122,503,0.000865,0.003565,0.000198,0.00443
"('Quests', 'Magic - Spells')",843,2019,0.005975,0.01431,0.001205,0.020284
"('Poses', 'Books')",122,1045,0.000865,0.007406,7.1e-05,0.008271
"('Official', 'Magic - Spells')",244,2019,0.001729,0.01431,0.000354,0.016039
"('Unbalanced', 'Utilities for Players')",934,947,0.00662,0.006712,0.000227,0.013331
"('Faction: College of Winterhold', 'Tutorials for Players')",221,204,0.001566,0.001446,2.1e-05,0.003012
"('Related to vampires', 'Audio - Voices')",680,494,0.004819,0.003501,0.000255,0.008321
"('Hair', 'English')",398,12126,0.002821,0.085942,0.001552,0.088763
"('Czech', 'Japanese')",195,417,0.001382,0.002955,0.000907,0.004338
"('Related to MLP', 'Humor, Joke or Just for Fun')",4,1282,2.8e-05,0.009086,2.1e-05,0.009114
"('Poses', 'Clothing - Male')",122,1051,0.000865,0.007449,7.1e-05,0.008314
"('Official', 'Not Safe For Work')",244,284,0.001729,0.002013,3.5e-05,0.003742
"('Saved games', 'NPC Vendors')",974,973,0.006903,0.006896,0.000113,0.013799
"('Companion Friendly', 'Armor - Shields')",3345,1628,0.023707,0.011538,0.002162,0.035246
"('Faction: College of Winterhold', 'Utilities for Modders')",221,478,0.001566,0.003388,1.4e-05,0.004954
"('Related to Movies/TV/Other Games', 'Spanish')",1019,806,0.007222,0.005712,0.000142,0.012935
"('Utilities for Modders', 'Utilities for Players')",478,947,0.003388,0.006712,0.001765,0.0101
"('Unbalanced', 'Nudity')",934,336,0.00662,0.002381,0.000135,0.009001
"('Environment - Other', 'French')",1225,748,0.008682,0.005301,0.000503,0.013983
"('Sexy/Skimpy', 'Clothing')",1268,1782,0.008987,0.01263,0.001425,0.021617
"('Audio - Voices', 'Races - Modified')",494,595,0.003501,0.004217,0.000241,0.007718
"('Related to vampires', 'Audio - Sound FX')",680,587,0.004819,0.00416,0.00022,0.00898
"('Classes component', 'Tutorials for Modders')",169,221,0.001198,0.001566,4.3e-05,0.002764
"('Weapons', 'Utilities for Players')",3646,947,0.025841,0.006712,0.00061,0.032553
"('Translation', 'NPC Trainers')",2103,264,0.014905,0.001871,8.5e-05,0.016776
"('Companion Friendly', 'Body models')",3345,503,0.023707,0.003565,0.001063,0.027272
"('Gameplay Effects/Changes', 'Hair')",3718,398,0.026351,0.002821,0.000262,0.029172
"('Lore-Friendly', 'German')",8619,1083,0.061087,0.007676,0.002658,0.068762
"('Audio - Music', 'Translation')",429,2103,0.003041,0.014905,7.8e-05,0.017945
"('Russian', ""Modder's Resource"")",581,1367,0.004118,0.009689,0.000305,0.013806
"('Locations - Buildings', 'Plants / Foliage')",1693,452,0.011999,0.003204,0.001205,0.015203
"('Related to vampires', 'Scripted Events')",680,755,0.004819,0.005351,0.000383,0.01017
"('Sexy/Skimpy', 'Locations - Buildings')",1268,1693,0.008987,0.011999,0.000234,0.020986
"('Italian', 'NPC Vendors')",723,973,0.005124,0.006896,0.000163,0.01202
"('Replacer', 'Animation - Modified')",3268,364,0.023162,0.00258,0.000723,0.025742
"('Gameplay Effects/Changes', 'Animation - New')",3718,269,0.026351,0.001907,0.000695,0.028258
"('Poses', 'Scripted Events')",122,755,0.000865,0.005351,0.00012,0.006216
"('Anime', 'Russian')",715,581,0.005068,0.004118,5e-05,0.009185
"('Companion Friendly', 'Items - Clutter')",3345,1230,0.023707,0.008718,0.001595,0.032425
"('Races - New', 'German')",438,1083,0.003104,0.007676,0.000163,0.01078
"('Related to MLP', 'Unrealistic')",4,1027,2.8e-05,0.007279,7e-06,0.007307
"('Nudity', 'Creatures - Rideable')",336,275,0.002381,0.001949,4.3e-05,0.00433
"('Birthsigns', 'Magic - Potions')",59,576,0.000418,0.004082,0.00012,0.004501
"('Related to horses', 'Czech')",379,195,0.002686,0.001382,3.5e-05,0.004068
"('Environment - Other', 'Creatures - Rideable')",1225,275,0.008682,0.001949,0.00017,0.010631
"('Chargen', 'NPC Vendors')",565,973,0.004004,0.006896,0.000191,0.0109
"('For male characters', 'Classes component')",3578,169,0.025359,0.001198,0.000298,0.026557
"('English', 'Utilities for Players')",12126,947,0.085942,0.006712,0.003941,0.092654
"('Cheating', 'Animation - New')",997,269,0.007066,0.001907,6.4e-05,0.008973
"('Gameplay Effects/Changes', 'Locations - Player-Owned')",3718,1952,0.026351,0.013835,0.001042,0.040186
"('Nudity', 'Items - Clutter')",336,1230,0.002381,0.008718,5e-05,0.011099
"('Solstheim', 'Not Lore-Friendly')",256,2051,0.001814,0.014536,0.00012,0.016351
"('Leveled Lists', 'New models')",516,2261,0.003657,0.016025,0.000936,0.019682
"('ENB Preset', 'Related to Movies/TV/Other Games')",76,1019,0.000539,0.007222,7e-06,0.007761
"('Gameplay Effects/Changes', 'Replacer')",3718,3268,0.026351,0.023162,0.002155,0.049513
"('Related to Movies/TV/Other Games', 'Utilities for Players')",1019,947,0.007222,0.006712,0.000113,0.013934
"('Unbalanced', 'Czech')",934,195,0.00662,0.001382,2.8e-05,0.008002
"('Items - Clutter', 'Dragonborn')",1230,1519,0.008718,0.010766,0.000815,0.019483
"('Companion Friendly', 'NPC Trainers')",3345,264,0.023707,0.001871,0.000943,0.025579
"('Faction: Dark Brotherhood', 'Unrealistic')",233,1027,0.001651,0.007279,4.3e-05,0.00893
"('Lore-Friendly', 'NPC Vendors')",8619,973,0.061087,0.006896,0.003678,0.067983
"('Italian', 'Books')",723,1045,0.005124,0.007406,0.000163,0.012531
"('Animation - Modified', 'Video')",364,253,0.00258,0.001793,0.000234,0.004373
"('Items - Ingredients', 'Weapons')",748,3646,0.005301,0.025841,0.00163,0.031142
"('Leveled Lists', ""Modder's Resource"")",516,1367,0.003657,0.009689,0.000283,0.013346
"('New textures', 'Tutorials for Players')",4507,204,0.031943,0.001446,0.000163,0.033389
"('SKSE (Skyrim Script Extender)', 'Utilities for Players')",1199,947,0.008498,0.006712,0.000787,0.01521
"('Gameplay Effects/Changes', 'Related to Movies/TV/Other Games')",3718,1019,0.026351,0.007222,0.000765,0.033573
"('Cheating', 'Environment - Other')",997,1225,0.007066,0.008682,0.000113,0.015748
"('Races - New', 'Items - Clutter')",438,1230,0.003104,0.008718,0.000255,0.011822
"('Related to horses', 'Items - Furniture')",379,706,0.002686,0.005004,0.000248,0.00769
"('Fair and balanced', 'Clothing - Female')",7082,1431,0.050193,0.010142,0.003359,0.060335
"('New models', 'Sexy/Skimpy')",2261,1268,0.016025,0.008987,0.001205,0.025012
"('New Lands', 'Humor, Joke or Just for Fun')",460,1282,0.00326,0.009086,0.000291,0.012346
"('Faction: Thieves Guild', 'Locations - Player-Owned')",251,1952,0.001779,0.013835,0.00022,0.015614
"('New textures', 'Not Safe For Work')",4507,284,0.031943,0.002013,0.000248,0.033956
"('Faction: Companions', 'Birthsigns')",281,59,0.001992,0.000418,5e-05,0.00241
"('Faction: Dark Brotherhood', 'NPC Vendors')",233,973,0.001651,0.006896,0.000177,0.008547
"('Unbalanced', 'Magic - Potions')",934,576,0.00662,0.004082,0.000241,0.010702
"('Fair and balanced', 'Body models')",7082,503,0.050193,0.003565,0.001276,0.053758
"('Video', 'User Interface')",253,594,0.001793,0.00421,0.000135,0.006003
"('Items - Ingredients', 'Hearthfire')",748,967,0.005301,0.006854,0.000744,0.012155
"('Faction: College of Winterhold', 'Tutorials for Modders')",221,221,0.001566,0.001566,2.1e-05,0.003133
"('Armor - Shields', 'SKSE (Skyrim Script Extender)')",1628,1199,0.011538,0.008498,0.000553,0.020036
"('Hair', 'New textures')",398,4507,0.002821,0.031943,0.000808,0.034764
"('Poses', 'Not Safe For Work')",122,284,0.000865,0.002013,3.5e-05,0.002877
"('Face models', 'Czech')",771,195,0.005464,0.001382,5e-05,0.006846
"('Classes component', 'Armor - Shields')",169,1628,0.001198,0.011538,0.000305,0.012736
"('Items - Ingredients', 'Tutorials for Modders')",748,221,0.005301,0.001566,5.7e-05,0.006868
"('Faction: College of Winterhold', 'Hearthfire')",221,967,0.001566,0.006854,0.000128,0.00842
"('Creatures - Rideable', 'Plants / Foliage')",275,452,0.001949,0.003204,0.000298,0.005153
"('New textures', 'Items - Apparatus')",4507,449,0.031943,0.003182,0.000758,0.035125
"('Compilation', 'Fair and balanced')",406,7082,0.002877,0.050193,0.001304,0.053071
"('Other languages', 'User Interface')",619,594,0.004387,0.00421,0.000312,0.008597
"('Environment - Other', 'Humor, Joke or Just for Fun')",1225,1282,0.008682,0.009086,0.000404,0.017768
"('Environment - Sky', 'Clothing')",435,1782,0.003083,0.01263,0.000213,0.015713
"('Locations - Dungeons', 'Dawnguard')",764,1800,0.005415,0.012757,0.000829,0.018172
"('Video', 'Lore-Friendly')",253,8619,0.001793,0.061087,0.000602,0.06288
"('Items - Clutter', 'Dawnguard')",1230,1800,0.008718,0.012757,0.000936,0.021475
"('Quests', 'Not Safe For Work')",843,284,0.005975,0.002013,7.8e-05,0.007988
"('Related to MLP', 'Creatures - Rideable')",4,275,2.8e-05,0.001949,1.4e-05,0.001977
"('NPCs', 'Dawnguard')",3220,1800,0.022822,0.012757,0.00236,0.035579
"('Body models', 'Creatures - Rideable')",503,275,0.003565,0.001949,0.000177,0.005514
"('Unbalanced', 'Items - Furniture')",934,706,0.00662,0.005004,0.000149,0.011623
"('Leveled Lists', 'Magic - Spells')",516,2019,0.003657,0.01431,0.000843,0.017967
"('Lore-Friendly', 'SKSE (Skyrim Script Extender)')",8619,1199,0.061087,0.008498,0.003367,0.069584
"('Related to horses', 'New models')",379,2261,0.002686,0.016025,0.000539,0.018711
"('Items - Clutter', 'Items - Leveled')",1230,494,0.008718,0.003501,0.001148,0.012219
"('Gameplay Effects/Changes', 'Locations - World Map')",3718,1159,0.026351,0.008214,0.001198,0.034565
"('Faction: Dark Brotherhood', 'German')",233,1083,0.001651,0.007676,7.8e-05,0.009327
"('Performance Optimization', 'Face models')",604,771,0.004281,0.005464,0.000156,0.009745
"('Animation - New', 'Races - Modified')",269,595,0.001907,0.004217,0.00022,0.006124
"('Polish', 'Armor - Shields')",544,1628,0.003856,0.011538,0.000177,0.015394
"('Environment - Water', 'Items - Ingredients')",301,748,0.002133,0.005301,0.000312,0.007435
"('Saved games', 'Japanese')",974,417,0.006903,0.002955,6.4e-05,0.009859
"('Chargen', 'Faction: Dark Brotherhood')",565,233,0.004004,0.001651,0.000128,0.005656
"('Animation - New', 'Items - Clutter')",269,1230,0.001907,0.008718,0.000227,0.010624
"('English', 'Locations - World Map')",12126,1159,0.085942,0.008214,0.005918,0.094156
"('Faction: Thieves Guild', 'NPC Trainers')",251,264,0.001779,0.001871,7.8e-05,0.00365
"('Replacer', 'Dawnguard')",3268,1800,0.023162,0.012757,0.001021,0.035919
"('Faction: Thieves Guild', 'Czech')",251,195,0.001779,0.001382,2.8e-05,0.003161
"('Related to vampires', 'Saved games')",680,974,0.004819,0.006903,0.000198,0.011723
"('Birthsigns', 'Not Lore-Friendly')",59,2051,0.000418,0.014536,5e-05,0.014954
"('Audio - Voices', 'Magic - Enchantments')",494,1012,0.003501,0.007172,0.000326,0.010674
"('Quests', 'Races - Modified')",843,595,0.005975,0.004217,0.000276,0.010192
"('Locations - Buildings', 'Non-Playable Resource')",1693,301,0.011999,0.002133,9.9e-05,0.014132
"('Related to Movies/TV/Other Games', 'Dawnguard')",1019,1800,0.007222,0.012757,0.000397,0.019979
"('Audio - Sound FX', 'NPC Trainers')",587,264,0.00416,0.001871,0.000213,0.006031
"('Humor, Joke or Just for Fun', 'Unrealistic')",1282,1027,0.009086,0.007279,0.002155,0.016365
"('Translation', 'Russian')",2103,581,0.014905,0.004118,0.00068,0.019023
"('Related to vampires', 'Classes component')",680,169,0.004819,0.001198,0.00017,0.006017
"('Polish', 'Creatures')",544,1103,0.003856,0.007817,0.000227,0.011673
"('Body models', 'French')",503,748,0.003565,0.005301,0.000156,0.008866
"('Environment - Weather', 'SKSE (Skyrim Script Extender)')",342,1199,0.002424,0.008498,0.000163,0.010922
"('Environment - Sky', 'Items - Leveled')",435,494,0.003083,0.003501,0.000149,0.006584
"('Scripted Events', 'Anime')",755,715,0.005351,0.005068,8.5e-05,0.010419
"('Chargen', 'Audio - Sound FX')",565,587,0.004004,0.00416,0.000128,0.008165
"('Related to horses', 'Animation - New')",379,269,0.002686,0.001907,0.000184,0.004593
"('Classes component', 'Races - Modified')",169,595,0.001198,0.004217,0.000326,0.005415
"('Video', 'Not Lore-Friendly')",253,2051,0.001793,0.014536,0.000142,0.016329
"('Face models', 'Humor, Joke or Just for Fun')",771,1282,0.005464,0.009086,0.000361,0.01455
"('Not Safe For Work', 'Locations - Caverns')",284,441,0.002013,0.003126,6.4e-05,0.005138
"('New Lands', 'Locations - Buildings')",460,1693,0.00326,0.011999,0.001609,0.015259
"('Faction: Dark Brotherhood', 'Replacer')",233,3268,0.001651,0.023162,0.000283,0.024813
"('Related to horses', 'Birthsigns')",379,59,0.002686,0.000418,0.000106,0.003104
"('English', 'Polish')",12126,544,0.085942,0.003856,0.002367,0.089798
"('Translation', 'Locations - Caverns')",2103,441,0.014905,0.003126,0.00012,0.01803
"('Animation - Modified', 'Saved games')",364,974,0.00258,0.006903,9.2e-05,0.009483
"('Related to Movies/TV/Other Games', 'NPC Trainers')",1019,264,0.007222,0.001871,0.00017,0.009093
"('Races - Modified', 'Items - Leveled')",595,494,0.004217,0.003501,0.000298,0.007718
"('Nudity', 'NPC Vendors')",336,973,0.002381,0.006896,0.000113,0.009277
"('Czech', 'Books')",195,1045,0.001382,0.007406,8.5e-05,0.008788
"('Related to horses', 'Audio - Music')",379,429,0.002686,0.003041,0.000149,0.005727
