tag_tuple,tag1_count,tag2_count,ratio
"('Chargen', 'French')",26,41,0.6341463414634146
"('Clothing - Female', 'Locations - World Map')",86,34,2.5294117647058822
"('Related to Movies/TV/Other Games', 'Italian')",64,29,2.206896551724138
"('Face models', 'Sexy/Skimpy')",37,103,0.3592233009708738
"('Compilation', 'Leveled Lists')",16,21,0.7619047619047619
"('Compilation', 'Translation')",16,110,0.14545454545454545
"('Related to vampires', 'Other languages')",23,30,0.7666666666666667
"('Performance Optimization', 'French')",33,41,0.8048780487804879
"('Clothing - Female', 'SKSE (Skyrim Script Extender)')",86,27,3.185185185185185
"('Animation - New', 'Classes component')",7,4,1.75
"('Clothing - Female', 'Clothing - Male')",86,47,1.8297872340425532
"('Guilds / Factions', 'Items - Clutter')",20,46,0.43478260869565216
"('Fair and balanced', ""Modder's Resource"")",292,68,4.294117647058823
"('Cheating', 'Not Lore-Friendly')",50,76,0.6578947368421053
"('Audio - Voices', 'Locations - Buildings')",22,55,0.4
"('Creatures - Rideable', 'Tutorials for Players')",5,18,0.2777777777777778
"('Related to Movies/TV/Other Games', 'Quests')",64,25,2.56
"('Companions', 'Saved games')",85,98,0.8673469387755102
"('Environment - Water', 'Leveled Lists')",10,21,0.47619047619047616
"('Environment - Weather', 'Clothing - Female')",14,86,0.16279069767441862
"('Companions', 'Japanese')",85,21,4.0476190476190474
"('For male characters', 'Tutorials for Modders')",180,12,15.0
"('For male characters', 'New textures')",180,340,0.5294117647058824
"('Solstheim', 'Locations - Dungeons')",10,29,0.3448275862068966
"('Audio - Sound FX', 'Magic - Enchantments')",40,39,1.0256410256410255
"('For female characters', 'Books')",209,38,5.5
"('Unbalanced', 'Magic - Enchantments')",32,39,0.8205128205128205
"('Clothing - Female', 'Dawnguard')",86,33,2.606060606060606
"('Companion Friendly', 'Plants / Foliage')",137,15,9.133333333333333
"('Environment - Water', 'Locations - World Map')",10,34,0.29411764705882354
"('English', 'Items - Leveled')",459,15,30.6
"('Spanish', 'Magic - Spells')",45,80,0.5625
"('Gameplay Effects/Changes', 'Lighting')",168,38,4.421052631578948
"('Companions', 'Related to vampires')",85,23,3.6956521739130435
"('Environment - Water', 'NPC Vendors')",10,33,0.30303030303030304
"('For male characters', 'Items - Apparatus')",180,22,8.181818181818182
"('Official', 'Lore-Friendly')",11,322,0.034161490683229816
"('Armor - Shields', 'Creatures - Rideable')",74,5,14.8
"('German', 'Italian')",57,29,1.9655172413793103
"('New models', 'Tutorials for Players')",100,18,5.555555555555555
"('For male characters', 'Locations - World Map')",180,34,5.294117647058823
"('Environment - Sky', 'Clothing')",21,85,0.24705882352941178
"('Chargen', 'Races - Modified')",26,31,0.8387096774193549
"('NPCs', 'Utilities for Modders')",115,26,4.423076923076923
"('Quests', 'Locations - World Map')",25,34,0.7352941176470589
"('Locations - World Map', 'SKSE (Skyrim Script Extender)')",34,27,1.2592592592592593
"('Replacer', 'Saved games')",255,98,2.6020408163265305
"('NPCs', 'Weapons')",115,176,0.6534090909090909
"('Companion Friendly', 'Spanish')",137,45,3.0444444444444443
"('Polish', 'Items - Leveled')",23,15,1.5333333333333334
"('Items - Ingredients', 'Non-Playable Resource')",21,18,1.1666666666666667
"('Leveled Lists', 'Locations - Dungeons')",21,29,0.7241379310344828
"(""Modder's Resource"", 'Utilities for Players')",68,63,1.0793650793650793
"('Unbalanced', 'Items - Apparatus')",32,22,1.4545454545454546
"('Related to Movies/TV/Other Games', 'English')",64,459,0.1394335511982571
"('Locations - Buildings', 'NPCs')",55,115,0.4782608695652174
"('Items - Apparatus', 'Items - Leveled')",22,15,1.4666666666666666
"('Spanish', 'Non-Playable Resource')",45,18,2.5
"('Gameplay Effects/Changes', 'Locations - World Map')",168,34,4.9411764705882355
"('Creatures - Rideable', 'Magic - Spells')",5,80,0.0625
"('NPC Trainers', 'Weapons')",8,176,0.045454545454545456
"('Companion Friendly', 'Related to vampires')",137,23,5.956521739130435
"('Polish', 'NPC Vendors')",23,33,0.696969696969697
"('Faction: College of Winterhold', 'English')",8,459,0.017429193899782137
"('Anime', 'Saved games')",27,98,0.2755102040816326
"('Fair and balanced', 'Clothing - Female')",292,86,3.395348837209302
"('Audio - Music', 'Environment - Weather')",26,14,1.8571428571428572
"('Locations - World Map', 'NPCs')",34,115,0.2956521739130435
"('New models', 'Not Safe For Work')",100,39,2.5641025641025643
"('Creatures - Rideable', 'Locations - Buildings')",5,55,0.09090909090909091
"('Body models', 'Lore-Friendly')",31,322,0.09627329192546584
"('For female characters', 'Clothing - Female')",209,86,2.4302325581395348
"('Related to Movies/TV/Other Games', 'Items - Furniture')",64,19,3.3684210526315788
"('Leveled Lists', 'Creatures')",21,46,0.45652173913043476
"('Companion Friendly', 'Japanese')",137,21,6.523809523809524
"('New models', 'Utilities for Players')",100,63,1.5873015873015872
"('Polish', 'Locations - Dungeons')",23,29,0.7931034482758621
"('Audio - Voices', 'Magic - Spells')",22,80,0.275
"('Italian', 'Armor - Shields')",29,74,0.3918918918918919
"('Fair and balanced', 'User Interface')",292,39,7.487179487179487
"('Clothing - Male', 'NPC Vendors')",47,33,1.4242424242424243
"('Races - New', 'Lore-Friendly')",22,322,0.06832298136645963
"('New Lands', 'Creatures - Rideable')",18,5,3.6
"('Companion Friendly', 'Related to Movies/TV/Other Games')",137,64,2.140625
"('Leveled Lists', 'Italian')",21,29,0.7241379310344828
"('Gameplay Effects/Changes', 'Environment - Weather')",168,14,12.0
"('Companions', 'Lore-Friendly')",85,322,0.2639751552795031
"('German', 'Polish')",57,23,2.4782608695652173
"('Birthsigns', 'Polish')",3,23,0.13043478260869565
"('New textures', 'Non-Playable Resource')",340,18,18.88888888888889
"('Polish', 'User Interface')",23,39,0.5897435897435898
"('Performance Optimization', 'Quests')",33,25,1.32
"('Chargen', 'Magic - Enchantments')",26,39,0.6666666666666666
"('Items - Ingredients', 'Hearthfire')",21,12,1.75
"('Items - Ingredients', 'Tutorials for Players')",21,18,1.1666666666666667
"('German', 'NPC Vendors')",57,33,1.7272727272727273
"('Lighting', 'Items - Ingredients')",38,21,1.8095238095238095
"('Creatures - Rideable', 'NPC Vendors')",5,33,0.15151515151515152
"('Environment - Sky', 'Hair')",21,13,1.6153846153846154
"('Nudity', 'Items - Leveled')",64,15,4.266666666666667
"('Audio - Voices', 'Environment - Water')",22,10,2.2
"('Leveled Lists', 'Magic - Potions')",21,14,1.5
"('Birthsigns', 'Utilities for Players')",3,63,0.047619047619047616
"('Unrealistic', 'Utilities for Modders')",57,26,2.1923076923076925
"('Companion Friendly', 'NPCs')",137,115,1.191304347826087
"('Translation', 'Non-Playable Resource')",110,18,6.111111111111111
"('Not Lore-Friendly', 'German')",76,57,1.3333333333333333
"('Solstheim', 'Environment - Sky')",10,21,0.47619047619047616
"('For female characters', 'Nudity')",209,64,3.265625
"('Hair', 'Items - Clutter')",13,46,0.2826086956521739
"('Birthsigns', 'Locations - Player-Owned')",3,51,0.058823529411764705
"('Animation - New', 'Utilities for Players')",7,63,0.1111111111111111
"('Japanese', 'Magic - Enchantments')",21,39,0.5384615384615384
"('Audio - Sound FX', 'Dragonborn')",40,41,0.975609756097561
"('Audio - Voices', 'Creatures')",22,46,0.4782608695652174
"('Clothing', 'Items - Furniture')",85,19,4.473684210526316
"('Locations - World Map', 'User Interface')",34,39,0.8717948717948718
"('Related to vampires', 'Leveled Lists')",23,21,1.0952380952380953
"('Classes component', 'NPC Vendors')",4,33,0.12121212121212122
"('Leveled Lists', 'Locations - Caverns')",21,13,1.6153846153846154
"('Italian', 'Weapons')",29,176,0.16477272727272727
"('Replacer', 'Face models')",255,37,6.891891891891892
"('Environment - Weather', 'Items - Furniture')",14,19,0.7368421052631579
"('Animation - Modified', 'Clothing - Male')",17,47,0.3617021276595745
"('Cheating', 'Magic - Enchantments')",50,39,1.2820512820512822
"('Gameplay Effects/Changes', 'Non-Playable Resource')",168,18,9.333333333333334
"('Saved games', 'French')",98,41,2.3902439024390243
"('Scripted Events', 'Clothing - Male')",23,47,0.48936170212765956
"('Audio - Sound FX', 'Humor, Joke or Just for Fun')",40,58,0.6896551724137931
"('Saved games', 'Unrealistic')",98,57,1.719298245614035
"('Video', 'French')",11,41,0.2682926829268293
"('New textures', 'Dragonborn')",340,41,8.292682926829269
"('Related to vampires', 'Classes component')",23,4,5.75
"('For female characters', 'Spanish')",209,45,4.644444444444445
"('Humor, Joke or Just for Fun', 'Magic - Spells')",58,80,0.725
"('For male characters', 'Locations - Dungeons')",180,29,6.206896551724138
"('Animation - New', 'Creatures')",7,46,0.15217391304347827
"('Animation - Modified', 'Environment - Other')",17,62,0.27419354838709675
"('Gameplay Effects/Changes', 'Russian')",168,28,6.0
"('NPC Vendors', 'Dawnguard')",33,33,1.0
"('Environment - Sky', 'Locations - Caverns')",21,13,1.6153846153846154
"('Races - New', 'Polish')",22,23,0.9565217391304348
"('Animation - Modified', 'Humor, Joke or Just for Fun')",17,58,0.29310344827586204
"('Italian', 'Non-Playable Resource')",29,18,1.6111111111111112
"('Cheating', 'Unbalanced')",50,32,1.5625
"('Companion Friendly', 'Leveled Lists')",137,21,6.523809523809524
"('Creatures', 'Locations - World Map')",46,34,1.3529411764705883
"('Lighting', 'NPCs')",38,115,0.33043478260869563
"('Clothing', 'Non-Playable Resource')",85,18,4.722222222222222
"('Unbalanced', 'Saved games')",32,98,0.32653061224489793
"('Companions', 'Scripted Events')",85,23,3.6956521739130435
"('Environment - Sky', 'Plants / Foliage')",21,15,1.4
"('Items - Ingredients', 'Utilities for Modders')",21,26,0.8076923076923077
"('Books', 'Clothing - Female')",38,86,0.4418604651162791
"('Cheating', 'Utilities for Modders')",50,26,1.9230769230769231
"('Related to vampires', 'Sexy/Skimpy')",23,103,0.22330097087378642
"('Audio - Music', 'Races - Modified')",26,31,0.8387096774193549
"('Leveled Lists', 'Items - Apparatus')",21,22,0.9545454545454546
"('Replacer', 'Italian')",255,29,8.793103448275861
"('Companion Friendly', 'New Lands')",137,18,7.611111111111111
"('Environment - Sky', 'Dragonborn')",21,41,0.5121951219512195
"('Leveled Lists', 'Tutorials for Players')",21,18,1.1666666666666667
"('Related to vampires', 'Races - New')",23,22,1.0454545454545454
"('Animation - Modified', 'Dragonborn')",17,41,0.4146341463414634
"('Audio - Sound FX', 'Russian')",40,28,1.4285714285714286
"('Items - Furniture', ""Modder's Resource"")",19,68,0.27941176470588236
"('Fair and balanced', 'Clothing - Male')",292,47,6.212765957446808
"('Magic - Potions', 'Tutorials for Modders')",14,12,1.1666666666666667
"('Companions', 'Audio - Voices')",85,22,3.8636363636363638
"('New textures', 'Items - Ingredients')",340,21,16.19047619047619
"('Items - Ingredients', 'Locations - Player-Owned')",21,51,0.4117647058823529
"('Performance Optimization', 'Creatures')",33,46,0.717391304347826
"('Magic - Enchantments', 'Magic - Potions')",39,14,2.7857142857142856
"('Other languages', 'Items - Apparatus')",30,22,1.3636363636363635
"('For male characters', ""Modder's Resource"")",180,68,2.6470588235294117
"('New models', 'German')",100,57,1.7543859649122806
"('Leveled Lists', 'Russian')",21,28,0.75
"('Animation - Modified', 'Sexy/Skimpy')",17,103,0.1650485436893204
"('French', 'Italian')",41,29,1.4137931034482758
"('Compilation', 'Not Lore-Friendly')",16,76,0.21052631578947367
"('Audio - Sound FX', 'Spanish')",40,45,0.8888888888888888
"('Anime', 'English')",27,459,0.058823529411764705
"('Weapons', 'Dragonborn')",176,41,4.2926829268292686
"('Replacer', 'Anime')",255,27,9.444444444444445
"('Lore-Friendly', 'Translation')",322,110,2.9272727272727272
"('Related to vampires', ""Modder's Resource"")",23,68,0.3382352941176471
"('Armor - Shields', 'Tutorials for Players')",74,18,4.111111111111111
"('Environment - Weather', 'German')",14,57,0.24561403508771928
"('Cheating', 'Polish')",50,23,2.1739130434782608
"('Replacer', 'Creatures')",255,46,5.543478260869565
"('Gameplay Effects/Changes', 'Performance Optimization')",168,33,5.090909090909091
"('New Lands', 'Creatures')",18,46,0.391304347826087
"('Environment - Weather', 'Armor - Shields')",14,74,0.1891891891891892
"('Races - Modified', 'Magic - Spells')",31,80,0.3875
"('Items - Clutter', 'Utilities for Modders')",46,26,1.7692307692307692
"('Face models', 'Items - Leveled')",37,15,2.466666666666667
"('Animation - Modified', 'Magic - Enchantments')",17,39,0.4358974358974359
"('New Lands', 'Italian')",18,29,0.6206896551724138
"('Clothing - Male', 'Utilities for Modders')",47,26,1.8076923076923077
"('Companion Friendly', 'Companions')",137,85,1.611764705882353
"('German', 'Magic - Spells')",57,80,0.7125
"('Clothing - Male', ""Modder's Resource"")",47,68,0.6911764705882353
"('Nudity', 'Clothing - Female')",64,86,0.7441860465116279
"('Poses', 'Items - Furniture')",5,19,0.2631578947368421
"('Companion Friendly', 'Gameplay Effects/Changes')",137,168,0.8154761904761905
"('Translation', 'Czech')",110,8,13.75
"('Gameplay Effects/Changes', 'Locations - Caverns')",168,13,12.923076923076923
"('Environment - Sky', 'New textures')",21,340,0.061764705882352944
"('Translation', 'Clothing')",110,85,1.2941176470588236
"('Creatures', 'User Interface')",46,39,1.1794871794871795
"('Environment - Other', 'Books')",62,38,1.631578947368421
"('Magic - Spells', 'Plants / Foliage')",80,15,5.333333333333333
"('Faction: College of Winterhold', 'French')",8,41,0.1951219512195122
"('For male characters', 'Related to Movies/TV/Other Games')",180,64,2.8125
"('Items - Furniture', 'Utilities for Players')",19,63,0.30158730158730157
"('Spanish', 'Tutorials for Players')",45,18,2.5
"('New Lands', 'Magic - Potions')",18,14,1.2857142857142858
"('Gameplay Effects/Changes', 'New textures')",168,340,0.49411764705882355
"('For male characters', 'Performance Optimization')",180,33,5.454545454545454
"('Armor - Shields', 'Dragonborn')",74,41,1.8048780487804879
"('Compilation', 'NPC Vendors')",16,33,0.48484848484848486
"('Replacer', 'Clothing - Female')",255,86,2.9651162790697674
"('Czech', 'Italian')",8,29,0.27586206896551724
"('Gameplay Effects/Changes', 'Magic - Potions')",168,14,12.0
"('Unbalanced', 'Unrealistic')",32,57,0.5614035087719298
"('Environment - Sky', 'Lighting')",21,38,0.5526315789473685
"('Animation - New', 'Magic - Enchantments')",7,39,0.1794871794871795
"('For female characters', 'Utilities for Players')",209,63,3.3174603174603177
"('Items - Ingredients', 'Weapons')",21,176,0.11931818181818182
"('Official', 'Clothing')",11,85,0.12941176470588237
"('Not Safe For Work', 'English')",39,459,0.08496732026143791
"('Magic - Enchantments', 'Plants / Foliage')",39,15,2.6
"('Items - Furniture', 'Locations - Caverns')",19,13,1.4615384615384615
"('Humor, Joke or Just for Fun', 'Locations - Player-Owned')",58,51,1.1372549019607843
"('Birthsigns', 'NPC Vendors')",3,33,0.09090909090909091
"('Audio - Sound FX', 'NPCs')",40,115,0.34782608695652173
"('For male characters', 'Saved games')",180,98,1.836734693877551
"('SKSE (Skyrim Script Extender)', 'Utilities for Players')",27,63,0.42857142857142855
"('Guilds / Factions', 'Utilities for Modders')",20,26,0.7692307692307693
"('Related to vampires', 'Utilities for Players')",23,63,0.36507936507936506
"('Cheating', 'Weapons')",50,176,0.2840909090909091
"('Fair and balanced', 'Saved games')",292,98,2.979591836734694
"('New Lands', 'Polish')",18,23,0.782608695652174
"('Unrealistic', 'Dragonborn')",57,41,1.3902439024390243
"('Body models', 'New Lands')",31,18,1.7222222222222223
"('Chargen', 'Creatures - Rideable')",26,5,5.2
"('Humor, Joke or Just for Fun', 'Plants / Foliage')",58,15,3.8666666666666667
"('Related to horses', 'Czech')",16,8,2.0
"('Locations - World Map', 'Magic - Enchantments')",34,39,0.8717948717948718
"('Clothing', 'Magic - Enchantments')",85,39,2.1794871794871793
"('For female characters', 'Saved games')",209,98,2.13265306122449
"('Scripted Events', 'Clothing - Female')",23,86,0.26744186046511625
"('Clothing - Male', 'Utilities for Players')",47,63,0.746031746031746
"('Audio - Music', 'Polish')",26,23,1.1304347826086956
"('Classes component', 'Clothing - Female')",4,86,0.046511627906976744
"('Companion Friendly', 'Audio - Voices')",137,22,6.2272727272727275
"('Environment - Water', 'Magic - Potions')",10,14,0.7142857142857143
"('Environment - Other', 'Magic - Spells')",62,80,0.775
