Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Animation - New', 'Lore-Friendly')",29,295,0.003969,0.040378,0.001916,0.044347
"('Animation - Modified', 'Humor, Joke or Just for Fun')",37,16,0.005064,0.00219,0.000547,0.007254
"('Chargen', 'Environment - Other')",136,18,0.018615,0.002464,0.000411,0.021079
"('Races - Modified', 'Races - New')",17,6,0.002327,0.000821,0.000821,0.003148
"('Companion - New - Male', 'Face models')",35,417,0.004791,0.057076,0.002874,0.061867
"('Gameplay Effects/Changes', 'German')",257,44,0.035177,0.006022,0.001095,0.041199
"('Gameplay Effects/Changes', 'Classes component')",257,31,0.035177,0.004243,0.002464,0.03942
"('New models', 'Weapons')",123,227,0.016835,0.03107,0.006707,0.047906
"('Companion Friendly', 'Polish')",61,26,0.008349,0.003559,0.000274,0.011908
"('Audio - Voices', 'Clothing - Female')",19,31,0.002601,0.004243,0.000137,0.006844
"('Audio - Voices', 'Items - Clutter')",19,20,0.002601,0.002737,0.000274,0.005338
"('For DAA', 'Creatures')",49,41,0.006707,0.005612,0.000274,0.012319
"('New models', 'Creatures')",123,41,0.016835,0.005612,0.000821,0.022447
"('New models', 'Scripted Events')",123,76,0.016835,0.010402,0.000547,0.027238
"('Quests', 'Russian')",59,32,0.008076,0.00438,0.000137,0.012456
"('Locations - World Map', ""Modder's Resource"")",18,84,0.002464,0.011497,0.000274,0.013961
"('Companion - Sten', 'Utilities for Modders')",44,36,0.006022,0.004927,0.000137,0.01095
"('Replacer', 'Czech')",401,5,0.054886,0.000684,0.000411,0.055571
"('Environment - Other', 'Items - Clutter')",18,20,0.002464,0.002737,0.000274,0.005201
"('Companions', 'Scripted Events')",259,76,0.03545,0.010402,0.002464,0.045853
"('Companion - Mhairi', 'Video')",7,44,0.000958,0.006022,0.000137,0.006981
"('Gameplay Effects/Changes', 'Animation - Modified')",257,37,0.035177,0.005064,0.001916,0.040241
"('Replacer', 'Audio - Sound FX')",401,23,0.054886,0.003148,0.000821,0.058034
"('Items - Ingredients', 'NPC Vendors')",7,43,0.000958,0.005886,0.000821,0.006844
"('Fair and balanced', 'Hair')",44,83,0.006022,0.011361,0.000411,0.017383
"('For DAA', 'New models')",49,123,0.006707,0.016835,0.001095,0.023542
"('Replacer', 'Skills')",401,54,0.054886,0.007391,0.000684,0.062278
"('Animation - Modified', 'Audio - Sound FX')",37,23,0.005064,0.003148,0.000684,0.008212
"('Russian', 'Clothing')",32,109,0.00438,0.014919,0.000137,0.019299
"('For male characters', 'Magic - Enchantments')",234,19,0.032028,0.002601,0.001232,0.034629
"('Face models', 'Spanish')",417,26,0.057076,0.003559,0.000547,0.060635
"('Gameplay Effects/Changes', 'Scripted Events')",257,76,0.035177,0.010402,0.004517,0.045579
"('Chargen', 'Audio - Sound FX')",136,23,0.018615,0.003148,0.000274,0.021763
"('For female characters', 'Companion - New - Female')",271,34,0.037093,0.004654,0.001642,0.041747
"('Scripted Events', 'Saved games')",76,85,0.010402,0.011634,0.000137,0.022037
"('For male characters', ""Modder's Resource"")",234,84,0.032028,0.011497,0.000958,0.043526
"('Companion Friendly', 'Companion - Leliana')",61,117,0.008349,0.016014,0.001232,0.024364
"('Skills', 'Items - Clutter')",54,20,0.007391,0.002737,0.000411,0.010129
"('Replacer', 'Locations - World Map')",401,18,0.054886,0.002464,0.000274,0.05735
"('Locations - Buildings', 'Locations - Dungeons')",27,13,0.003696,0.001779,0.000684,0.005475
"('Companion - Morrigan', 'Races - Modified')",102,17,0.013961,0.002327,0.000137,0.016288
"('Other languages', 'Weapons')",5,227,0.000684,0.03107,0.000137,0.031755
"('Companion - Zevran', 'Spanish')",82,26,0.011224,0.003559,0.000137,0.014782
"('Items - Furniture', 'Weapons')",14,227,0.001916,0.03107,0.000547,0.032987
"('Russian', ""Modder's Resource"")",32,84,0.00438,0.011497,0.000411,0.015877
"('Companion Friendly', 'Clothing')",61,109,0.008349,0.014919,0.002053,0.023269
"('Video', 'Non-Playable Resource')",44,21,0.006022,0.002874,0.000411,0.008897
"('Companion - Morrigan', 'Not Lore-Friendly')",102,24,0.013961,0.003285,0.000274,0.017246
"('Locations - World Map', 'Magic - Enchantments')",18,19,0.002464,0.002601,0.000411,0.005064
"('For DAA', 'Related to Movies/TV/Other Games')",49,59,0.006707,0.008076,0.000411,0.014782
"('Items - Furniture', 'NPC Vendors')",14,43,0.001916,0.005886,0.000137,0.007802
"('Fair and balanced', 'English')",44,509,0.006022,0.069669,0.003969,0.075691
"('Companion - Dog', 'Races - Modified')",21,17,0.002874,0.002327,0.000137,0.005201
"('Other languages', 'Russian')",5,32,0.000684,0.00438,0.000547,0.005064
"('Nudity', 'English')",9,509,0.001232,0.069669,0.000137,0.070901
"('Companion - Loghain', 'Locations - World Map')",21,18,0.002874,0.002464,0.000137,0.005338
"('Companion - Mhairi', 'English')",7,509,0.000958,0.069669,0.000684,0.070627
"('Companion - Justice', 'Companion - Loghain')",12,21,0.001642,0.002874,0.000274,0.004517
"('Companion - Sten', 'Spanish')",44,26,0.006022,0.003559,0.000137,0.009581
"('Fair and balanced', 'Items - Apparatus')",44,15,0.006022,0.002053,0.000137,0.008076
"('For male characters', 'Replacer')",234,401,0.032028,0.054886,0.00657,0.086915
"('Spanish', 'User Interface')",26,38,0.003559,0.005201,0.000137,0.00876
"('For DAA', 'Lore-Friendly')",49,295,0.006707,0.040378,0.003422,0.047085
"('Companion - Velanna', 'Clothing')",13,109,0.001779,0.014919,0.000137,0.016699
"('Companion - Nathaniel', 'Clothing')",11,109,0.001506,0.014919,0.000137,0.016425
"('Chargen', 'Clothing - Male')",136,25,0.018615,0.003422,0.000137,0.022037
"('Items - Furniture', ""Modder's Resource"")",14,84,0.001916,0.011497,0.000547,0.013414
"('Animation - New', 'Audio - Music')",29,11,0.003969,0.001506,0.000411,0.005475
"('NPCs', ""Modder's Resource"")",150,84,0.020531,0.011497,0.001506,0.032028
"('Italian', 'Clothing')",21,109,0.002874,0.014919,0.000137,0.017794
"('Companion - Leliana', 'Audio - Voices')",117,19,0.016014,0.002601,0.000274,0.018615
"('Companion - Leliana', 'Polish')",117,26,0.016014,0.003559,0.000547,0.019573
"('For male characters', 'Anime')",234,6,0.032028,0.000821,0.000274,0.03285
"('Quests', 'French')",59,21,0.008076,0.002874,0.000137,0.01095
"('New textures', 'German')",290,44,0.039693,0.006022,0.000411,0.045716
"('Quests', 'Races - New')",59,6,0.008076,0.000821,0.000137,0.008897
"('Companion - Velanna', 'User Interface')",13,38,0.001779,0.005201,0.000137,0.006981
"('For DAA', 'Fair and balanced')",49,44,0.006707,0.006022,0.001506,0.012729
"('Audio - Sound FX', 'Body models')",23,30,0.003148,0.004106,0.000137,0.007254
"('Classes component', 'Locations - Caverns')",31,6,0.004243,0.000821,0.000137,0.005064
"('Companions', 'Companion - New - Male')",259,35,0.03545,0.004791,0.002464,0.040241
"('Chargen', 'Creatures')",136,41,0.018615,0.005612,0.000684,0.024227
"('Hair', 'German')",83,44,0.011361,0.006022,0.000274,0.017383
"('Humor, Joke or Just for Fun', 'Nudity')",16,9,0.00219,0.001232,0.000137,0.003422
"('Lore-Friendly', 'Items - Apparatus')",295,15,0.040378,0.002053,0.000411,0.042431
"('For male characters', 'Locations - Buildings')",234,27,0.032028,0.003696,0.000274,0.035724
"('Audio - Voices', 'Locations - Caverns')",19,6,0.002601,0.000821,0.000411,0.003422
"('Companion - Anders (DA2)', 'For male characters')",2,234,0.000274,0.032028,0.000137,0.032302
"('Companion - Loghain', 'Companion - New - Female')",21,34,0.002874,0.004654,0.000411,0.007528
"('For DAO', 'Sexy/Skimpy')",213,11,0.029154,0.001506,0.000411,0.03066
"('Companion - Dog', 'NPC Vendors')",21,43,0.002874,0.005886,0.000137,0.00876
"('Lore-Friendly', 'Not Lore-Friendly')",295,24,0.040378,0.003285,0.000684,0.043663
"('Audio - Music', 'Items - Apparatus')",11,15,0.001506,0.002053,0.000274,0.003559
"('Clothing', 'Magic - Enchantments')",109,19,0.014919,0.002601,0.001095,0.01752
"('Czech', 'Polish')",5,26,0.000684,0.003559,0.000684,0.004243
"('Official', 'Audio - Sound FX')",3,23,0.000411,0.003148,0.000137,0.003559
"('For DAO', 'Weapons')",213,227,0.029154,0.03107,0.001916,0.060224
"('Body models', 'Clothing - Male')",30,25,0.004106,0.003422,0.000274,0.007528
"('Chargen', 'Hair')",136,83,0.018615,0.011361,0.002053,0.029975
"('Companion - Oghren', 'Companion - Sten')",32,44,0.00438,0.006022,0.002601,0.010402
"('Audio - Music', 'Non-Playable Resource')",11,21,0.001506,0.002874,0.000137,0.00438
"('For DAO', 'Companion - Zevran')",213,82,0.029154,0.011224,0.002874,0.040378
"('Not Lore-Friendly', 'Polish')",24,26,0.003285,0.003559,0.000137,0.006844
"('Unbalanced', 'Companion - New - Female')",6,34,0.000821,0.004654,0.000137,0.005475
"('Companions', 'Clothing')",259,109,0.03545,0.014919,0.002053,0.05037
"('Companion - Anders', 'Lore-Friendly')",14,295,0.001916,0.040378,0.001095,0.042294
"('Audio - Sound FX', 'Humor, Joke or Just for Fun')",23,16,0.003148,0.00219,0.000137,0.005338
"('Japanese', ""Modder's Resource"")",15,84,0.002053,0.011497,0.000411,0.013551
"('Companion - Loghain', 'Companion - Oghren')",21,32,0.002874,0.00438,0.001779,0.007254
"('New Lands', 'German')",22,44,0.003011,0.006022,0.000137,0.009034
"('Face models', 'Books')",417,16,0.057076,0.00219,0.000274,0.059266
"('Other languages', 'Clothing - Female')",5,31,0.000684,0.004243,0.000137,0.004927
"('Quests', 'English')",59,509,0.008076,0.069669,0.004791,0.077744
"('Animation - Modified', 'Classes component')",37,31,0.005064,0.004243,0.000274,0.009307
"('Singleplayer Campaign', 'Creatures')",183,41,0.025048,0.005612,0.002053,0.03066
"('Related to Movies/TV/Other Games', 'Sexy/Skimpy')",59,11,0.008076,0.001506,0.000137,0.009581
"('Not Lore-Friendly', 'NPC Vendors')",24,43,0.003285,0.005886,0.000137,0.009171
"('Environment - Other', 'Italian')",18,21,0.002464,0.002874,0.000137,0.005338
"('Companion Friendly', 'For female characters')",61,271,0.008349,0.037093,0.004106,0.045442
"('Unbalanced', 'Companion - Zevran')",6,82,0.000821,0.011224,0.000274,0.012045
"('Items - Clutter', 'Locations - Dungeons')",20,13,0.002737,0.001779,0.000274,0.004517
"('Companion - Dog', 'Plants / Foliage')",21,3,0.002874,0.000411,0.000137,0.003285
"('Official', 'Companion - Leliana')",3,117,0.000411,0.016014,0.000137,0.016425
"('Magic - Potions', 'Weapons')",9,227,0.001232,0.03107,0.000274,0.032302
"('Companion Friendly', 'Body models')",61,30,0.008349,0.004106,0.000137,0.012456
"('Unbalanced', 'Weapons')",6,227,0.000821,0.03107,0.000411,0.031892
"('Japanese', 'Non-Playable Resource')",15,21,0.002053,0.002874,0.000137,0.004927
"('Compilation', 'Companion - Justice')",6,12,0.000821,0.001642,0.000137,0.002464
"('Body models', 'NPCs')",30,150,0.004106,0.020531,0.001232,0.024637
"('Companion - Alistair', 'Locations - Dungeons')",102,13,0.013961,0.001779,0.000137,0.01574
"('New textures', 'Lore-Friendly')",290,295,0.039693,0.040378,0.011087,0.080071
"('Body models', 'Polish')",30,26,0.004106,0.003559,0.000274,0.007665
"('Companion - Zevran', 'Utilities for Modders')",82,36,0.011224,0.004927,0.000274,0.016151
"('Items - Apparatus', ""Modder's Resource"")",15,84,0.002053,0.011497,0.000137,0.013551
"('English', 'Books')",509,16,0.069669,0.00219,0.001642,0.071859
"('Lighting', 'Creatures')",4,41,0.000547,0.005612,0.000137,0.006159
"('Czech', 'Clothing')",5,109,0.000684,0.014919,0.000137,0.015604
"('New models', 'Magic - Enchantments')",123,19,0.016835,0.002601,0.000137,0.019436
"('Face models', 'German')",417,44,0.057076,0.006022,0.000821,0.063099
"('Fair and balanced', 'Clothing - Male')",44,25,0.006022,0.003422,0.000684,0.009444
"('Companion - New - Female', 'Creatures')",34,41,0.004654,0.005612,0.000547,0.010266
"('Official', 'Italian')",3,21,0.000411,0.002874,0.000411,0.003285
"('Gameplay Effects/Changes', 'Russian')",257,32,0.035177,0.00438,0.000958,0.039557
"('Clothing', 'Locations - Buildings')",109,27,0.014919,0.003696,0.000411,0.018615
"('Companion - Sten', 'Companion - Zevran')",44,82,0.006022,0.011224,0.002874,0.017246
"('Japanese', 'Russian')",15,32,0.002053,0.00438,0.002053,0.006433
"('Companion - Leliana', 'Books')",117,16,0.016014,0.00219,0.000411,0.018204
"('Replacer', 'Companion - Mhairi')",401,7,0.054886,0.000958,0.000684,0.055845
"('Compilation', 'Books')",6,16,0.000821,0.00219,0.000137,0.003011
"('Companion - New - Male', 'Lore-Friendly')",35,295,0.004791,0.040378,0.00219,0.045168
"('Companion - Morrigan', 'Companion - New - Female')",102,34,0.013961,0.004654,0.001506,0.018615
"('For DAA', 'Tutorials for Players')",49,12,0.006707,0.001642,0.000137,0.008349
"('Companion - Loghain', 'Face models')",21,417,0.002874,0.057076,0.001916,0.059951
"('Singleplayer Campaign', 'Armor - Shields')",183,79,0.025048,0.010813,0.002601,0.035861
"('Items - Clutter', 'NPCs')",20,150,0.002737,0.020531,0.000411,0.023269
"('Companion - Morrigan', 'NPC Vendors')",102,43,0.013961,0.005886,0.000547,0.019847
"('Japanese', 'Utilities for Players')",15,77,0.002053,0.010539,0.000137,0.012592
"('For DA2', 'For male characters')",7,234,0.000958,0.032028,0.000274,0.032987
"('Non-Playable Resource', 'Tutorials for Players')",21,12,0.002874,0.001642,0.000411,0.004517
"('Audio - Voices', 'New Lands')",19,22,0.002601,0.003011,0.000684,0.005612
"('German', 'Non-Playable Resource')",44,21,0.006022,0.002874,0.000411,0.008897
"('Companion - Zevran', 'Locations - World Map')",82,18,0.011224,0.002464,0.000137,0.013687
"('Creatures', 'Utilities for Players')",41,77,0.005612,0.010539,0.000137,0.016151
"('Sexy/Skimpy', 'NPCs')",11,150,0.001506,0.020531,0.000137,0.022037
"('Related to Movies/TV/Other Games', 'Magic - Enchantments')",59,19,0.008076,0.002601,0.000137,0.010676
"('New models', 'NPCs')",123,150,0.016835,0.020531,0.002737,0.037367
"('Companion - Loghain', 'Quests')",21,59,0.002874,0.008076,0.000274,0.01095
"('Companion - New - Male', 'Skills')",35,54,0.004791,0.007391,0.000137,0.012182
"('Animation - Modified', 'Body models')",37,30,0.005064,0.004106,0.000274,0.009171
"('Companion - Sten', 'Items - Clutter')",44,20,0.006022,0.002737,0.000137,0.00876
"('Armor - Shields', 'Items - Apparatus')",79,15,0.010813,0.002053,0.000684,0.012866
"('Environment - Sky', 'Scripted Events')",3,76,0.000411,0.010402,0.000137,0.010813
"('New textures', 'Russian')",290,32,0.039693,0.00438,0.000821,0.044073
"('New textures', 'Humor, Joke or Just for Fun')",290,16,0.039693,0.00219,0.000411,0.041883
"('Companion - Morrigan', 'Magic - Spells')",102,62,0.013961,0.008486,0.000137,0.022447
"('For DAA', 'For female characters')",49,271,0.006707,0.037093,0.001779,0.0438
"('Companion - Wynne', 'Items - Clutter')",46,20,0.006296,0.002737,0.000137,0.009034
"('Spanish', 'Armor - Shields')",26,79,0.003559,0.010813,0.000137,0.014372
"('Lighting', 'Quests')",4,59,0.000547,0.008076,0.000137,0.008623
"('Companion - Dog', 'English')",21,509,0.002874,0.069669,0.001369,0.072543
"('For DAA', ""Modder's Resource"")",49,84,0.006707,0.011497,0.000684,0.018204
"('Not Lore-Friendly', 'Items - Ingredients')",24,7,0.003285,0.000958,0.000137,0.004243
"('For DAA', 'Utilities for Modders')",49,36,0.006707,0.004927,0.000411,0.011634
"('Cheating', 'Skills')",106,54,0.014509,0.007391,0.001369,0.0219
"('Companion - New - Female', 'German')",34,44,0.004654,0.006022,0.000274,0.010676
"('Cheating', 'Items - Furniture')",106,14,0.014509,0.001916,0.000137,0.016425
"('Body models', 'Hair')",30,83,0.004106,0.011361,0.001506,0.015467
"('Audio - Voices', 'Magic - Enchantments')",19,19,0.002601,0.002601,0.000137,0.005201
"('Companion Friendly', 'Companion - Alistair')",61,102,0.008349,0.013961,0.001506,0.02231
"('Companion - Zevran', 'Locations - Buildings')",82,27,0.011224,0.003696,0.000137,0.014919
"('Polish', 'NPC Vendors')",26,43,0.003559,0.005886,0.000274,0.009444
"('Companions', 'Body models')",259,30,0.03545,0.004106,0.001506,0.039557
"('Italian', 'Clothing - Male')",21,25,0.002874,0.003422,0.000137,0.006296
"('Companion - Alistair', 'New Lands')",102,22,0.013961,0.003011,0.000137,0.016972
"('Audio - Music', 'Classes component')",11,31,0.001506,0.004243,0.000137,0.005749
"('Scripted Events', 'NPC Vendors')",76,43,0.010402,0.005886,0.000958,0.016288
"('Animation - Modified', 'Races - New')",37,6,0.005064,0.000821,0.000137,0.005886
"('Polish', 'Weapons')",26,227,0.003559,0.03107,0.000547,0.034629
"('For DAA', 'Books')",49,16,0.006707,0.00219,0.000137,0.008897
"('For male characters', 'Books')",234,16,0.032028,0.00219,0.000684,0.034218
"('For DAA', 'Companion - Loghain')",49,21,0.006707,0.002874,0.000274,0.009581
"('Classes component', 'Polish')",31,26,0.004243,0.003559,0.000137,0.007802
"('Companion - Leliana', 'Companion - Shale')",117,10,0.016014,0.001369,0.000684,0.017383
"('Hair', 'Non-Playable Resource')",83,21,0.011361,0.002874,0.000274,0.014235
"('For DAA', 'Polish')",49,26,0.006707,0.003559,0.000137,0.010266
"('Video', 'Items - Apparatus')",44,15,0.006022,0.002053,0.000137,0.008076
"('For DAO', 'Companion - Loghain')",213,21,0.029154,0.002874,0.000684,0.032028
"('Lighting', 'NPCs')",4,150,0.000547,0.020531,0.000137,0.021079
"('For female characters', ""Modder's Resource"")",271,84,0.037093,0.011497,0.001506,0.04859
"('Companion - Anders', 'Companion - New - Male')",14,35,0.001916,0.004791,0.000137,0.006707
"('For male characters', 'User Interface')",234,38,0.032028,0.005201,0.000274,0.03723
"('Quests', 'Clothing - Male')",59,25,0.008076,0.003422,0.000137,0.011497
"('Companion - Sten', 'Creatures')",44,41,0.006022,0.005612,0.000137,0.011634
"('For DAO', 'Animation - Modified')",213,37,0.029154,0.005064,0.000821,0.034218
"('Companion - Morrigan', 'Races - New')",102,6,0.013961,0.000821,0.000137,0.014782
"('For female characters', 'Face models')",271,417,0.037093,0.057076,0.003148,0.094169
"('Fair and balanced', 'Weapons')",44,227,0.006022,0.03107,0.001232,0.037093
"('Companion - New - Male', 'NPC Vendors')",35,43,0.004791,0.005886,0.000547,0.010676
"('For female characters', 'Companion - Alistair')",271,102,0.037093,0.013961,0.002601,0.051054
"('Fair and balanced', 'Japanese')",44,15,0.006022,0.002053,0.000274,0.008076
"('Companion - Alistair', 'Utilities for Players')",102,77,0.013961,0.010539,0.000274,0.0245
"('Races - New', 'Clothing')",6,109,0.000821,0.014919,0.000137,0.01574
"('New models', ""Modder's Resource"")",123,84,0.016835,0.011497,0.002053,0.028333
"('Compilation', 'Quests')",6,59,0.000821,0.008076,0.000137,0.008897
"('German', 'Weapons')",44,227,0.006022,0.03107,0.000821,0.037093
"('Companion - New - Female', 'English')",34,509,0.004654,0.069669,0.002737,0.074322
